fold,indice_original,categoria_real,categoria_predicha,segunda_categoria,prediccion_correcta,puntuacion_ganadora,puntuacion_segunda,margen_decision,word_features_activas,char_features_activas,features_activas_total,estado_operacional,motivo_operacional
1,1854,backend,backend,frontend,True,-0.13512382339849516,-0.31781745695763436,0.1826936335591392,24,329,353,revision,Margen de decisión reducido.
1,2592,backend,backend,datascience,True,-0.1933234882266428,-0.5860430470749249,0.39271955884828214,36,385,421,revision,Margen de decisión reducido.
1,3488,datascience,datascience,frontend,True,1.1529813454964062,-1.1078748318060119,2.260856177302418,20,277,297,aceptada,Predicción con evidencia suficiente.
1,2531,datascience,datascience,backend,True,1.3633020939821008,-1.3562139482218405,2.7195160422039413,24,156,180,aceptada,Predicción con evidencia suficiente.
1,1520,cloud,cloud,backend,True,0.2514521767511546,-0.11645187074423557,0.3679040474953902,45,313,358,revision,Margen de decisión reducido.
1,3848,frontend,frontend,datascience,True,0.8996498275766758,-0.5889371437247393,1.488586971301415,18,214,232,aceptada,Predicción con evidencia suficiente.
1,4497,cloud,cloud,backend,True,0.6296914374756776,-0.8667788149702281,1.4964702524459057,14,302,316,aceptada,Predicción con evidencia suficiente.
1,3229,frontend,frontend,datascience,True,3.997505295757203,-2.0327178468771634,6.030223142634366,14,185,199,aceptada,Predicción con evidencia suficiente.
1,1763,frontend,frontend,backend,True,0.09093048019345962,-0.24437358483079064,0.33530406502425025,11,167,178,revision,Margen de decisión reducido.
1,1095,datascience,datascience,backend,True,1.9315710568561446,-1.2175417651311644,3.149112821987309,26,224,250,aceptada,Predicción con evidencia suficiente.
1,1610,datascience,backend,cloud,False,0.36227562893001186,-0.002256064575016592,0.36453169350502845,7,87,94,revision,Margen de decisión reducido.
1,3894,frontend,frontend,cloud,True,1.0669275557077238,-0.45381596466933954,1.5207435203770634,27,228,255,aceptada,Predicción con evidencia suficiente.
1,2795,cloud,cloud,frontend,True,1.309200822014986,-1.2084582176034213,2.5176590396184073,24,155,179,aceptada,Predicción con evidencia suficiente.
1,3388,backend,backend,cloud,True,0.048579530862173814,-0.5254058110433699,0.5739853419055437,16,137,153,revision,Margen de decisión reducido.
1,3213,cloud,cloud,frontend,True,1.192513052620495,-1.1504244690535699,2.342937521674065,29,308,337,aceptada,Predicción con evidencia suficiente.
1,713,cloud,cloud,frontend,True,1.9078912237193433,-1.4928603097724278,3.4007515334917713,28,457,485,aceptada,Predicción con evidencia suficiente.
1,2737,frontend,backend,frontend,False,1.4962971893067585,-0.618478042801202,2.1147752321079603,22,175,197,aceptada,Predicción con evidencia suficiente.
1,560,datascience,datascience,cloud,True,1.8044924917121987,-1.360891681374071,3.1653841730862697,19,210,229,aceptada,Predicción con evidencia suficiente.
1,3824,datascience,datascience,backend,True,0.36736261975954265,-0.6460812486403781,1.0134438683999207,27,380,407,aceptada,Predicción con evidencia suficiente.
1,2610,datascience,datascience,backend,True,0.5567287014168719,-0.39891301626917336,0.9556417176860452,23,320,343,aceptada,Predicción con evidencia suficiente.
1,2423,backend,frontend,backend,False,-0.18111080611897146,-0.5045332314145203,0.3234224252955489,13,145,158,revision,Margen de decisión reducido.
1,3387,frontend,frontend,datascience,True,2.3202031425278733,-1.5684039654645818,3.8886071079924553,26,259,285,aceptada,Predicción con evidencia suficiente.
1,850,frontend,frontend,datascience,True,1.5521624619778263,-1.3081664114044793,2.8603288733823056,22,324,346,aceptada,Predicción con evidencia suficiente.
1,3764,datascience,datascience,frontend,True,-0.008350550233833687,-0.6038829282402569,0.5955323780064232,30,414,444,revision,Margen de decisión reducido.
1,2913,backend,backend,cloud,True,0.8808413828364879,-0.637533440177894,1.518374823014382,21,302,323,aceptada,Predicción con evidencia suficiente.
1,2734,backend,backend,cloud,True,0.8998490946492735,-0.24629445072693723,1.1461435453762108,3,183,186,aceptada,Predicción con evidencia suficiente.
1,2212,datascience,datascience,backend,True,0.8029021724606361,-0.6997302125377883,1.5026323849984244,15,169,184,aceptada,Predicción con evidencia suficiente.
1,796,frontend,frontend,cloud,True,0.5736017759362624,-0.9284372881442008,1.502039064080463,23,222,245,aceptada,Predicción con evidencia suficiente.
1,269,cloud,cloud,datascience,True,1.214151512726398,-1.1877663104293101,2.401917823155708,24,157,181,aceptada,Predicción con evidencia suficiente.
1,2106,backend,backend,datascience,True,0.2702653159263806,-0.17301485869434086,0.44328017462072145,17,182,199,revision,Margen de decisión reducido.
1,1191,backend,backend,frontend,True,1.0625000679679673,-1.007804950928301,2.070305018896268,9,294,303,aceptada,Predicción con evidencia suficiente.
1,867,backend,frontend,backend,False,0.4192310226361692,-0.40076337151343217,0.8199943941496013,30,323,353,aceptada,Predicción con evidencia suficiente.
1,610,backend,backend,cloud,True,1.1121274755970822,-0.6012813901220055,1.7134088657190878,15,274,289,aceptada,Predicción con evidencia suficiente.
1,2573,datascience,datascience,backend,True,1.300888737258029,-1.275940489975619,2.576829227233648,24,258,282,aceptada,Predicción con evidencia suficiente.
1,2570,backend,backend,frontend,True,1.705788076652194,-0.9748613069537058,2.6806493836058998,35,305,340,aceptada,Predicción con evidencia suficiente.
1,2884,datascience,datascience,frontend,True,0.5694458450082743,-0.6992165287186393,1.2686623737269136,16,222,238,aceptada,Predicción con evidencia suficiente.
1,2615,datascience,datascience,frontend,True,1.5653396661300576,-1.3085179840973247,2.8738576502273823,27,233,260,aceptada,Predicción con evidencia suficiente.
1,1057,backend,datascience,cloud,False,0.3464593450399026,-0.38618225405444345,0.732641599094346,31,303,334,aceptada,Predicción con evidencia suficiente.
1,593,backend,backend,frontend,True,1.3782277226809598,-0.5647436224969395,1.9429713451778994,45,455,500,aceptada,Predicción con evidencia suficiente.
1,1444,datascience,backend,datascience,False,0.04394012534040703,-0.5194526104673787,0.5633927358077857,12,204,216,revision,Margen de decisión reducido.
1,1875,frontend,frontend,backend,True,1.0145146792591324,-0.9369870734115242,1.9515017526706566,34,254,288,aceptada,Predicción con evidencia suficiente.
1,4464,frontend,frontend,backend,True,0.5219282828224715,-0.2681729822239878,0.7901012650464593,47,281,328,aceptada,Predicción con evidencia suficiente.
1,700,backend,cloud,backend,False,-0.007707640044412045,-0.3024152373488919,0.2947075973044799,16,349,365,revision,Margen de decisión reducido.
1,1869,backend,backend,datascience,True,1.6685025712867523,-1.1548447180765502,2.8233472893633023,35,331,366,aceptada,Predicción con evidencia suficiente.
1,1072,frontend,frontend,backend,True,0.5822170924655511,-0.8970404348551612,1.4792575273207123,14,181,195,aceptada,Predicción con evidencia suficiente.
1,2383,datascience,datascience,cloud,True,1.357011524770681,-1.0279232131703906,2.3849347379410717,19,215,234,aceptada,Predicción con evidencia suficiente.
1,981,backend,backend,datascience,True,0.29003780322313244,-0.3138946355992842,0.6039324388224167,31,364,395,revision,Margen de decisión reducido.
1,671,frontend,frontend,cloud,True,0.9259030762228373,-0.6923914802579124,1.6182945564807496,25,200,225,aceptada,Predicción con evidencia suficiente.
1,1175,cloud,cloud,datascience,True,1.1497994140513037,-1.104224505239431,2.2540239192907348,23,223,246,aceptada,Predicción con evidencia suficiente.
1,245,datascience,datascience,backend,True,1.400352431174524,-0.6931693363384759,2.093521767513,25,250,275,aceptada,Predicción con evidencia suficiente.
1,1337,datascience,datascience,backend,True,1.5615930064781072,-1.3164706947394484,2.8780637012175556,23,222,245,aceptada,Predicción con evidencia suficiente.
1,529,cloud,backend,cloud,False,-0.4331239171606399,-0.4347776672103681,0.0016537500497281754,20,287,307,revision,Margen de decisión reducido.
1,1,cloud,cloud,frontend,True,1.5107197979134397,-1.007497604723953,2.5182174026373927,19,155,174,revision,Cobertura reducida de características.
1,3652,cloud,cloud,backend,True,0.43431780911167717,-0.7355857957848194,1.1699036048964966,30,363,393,aceptada,Predicción con evidencia suficiente.
1,1759,backend,backend,frontend,True,-0.23082872191707404,-0.4370471155861855,0.20621839366911143,40,325,365,revision,Margen de decisión reducido.
1,486,datascience,datascience,frontend,True,1.2257541485840293,-1.1509034175004076,2.376657566084437,26,229,255,aceptada,Predicción con evidencia suficiente.
1,3190,datascience,datascience,backend,True,1.8460671102587454,-1.3292757372976407,3.175342847556386,23,205,228,aceptada,Predicción con evidencia suficiente.
1,3174,backend,backend,frontend,True,0.33393804428027785,-0.5408949429497996,0.8748329872300774,19,309,328,aceptada,Predicción con evidencia suficiente.
1,1154,cloud,cloud,datascience,True,0.8216813789775618,-0.8382220099434479,1.6599033889210095,28,359,387,aceptada,Predicción con evidencia suficiente.
1,4265,frontend,frontend,backend,True,2.062281788869716,-1.4031801842166578,3.4654619730863736,29,365,394,aceptada,Predicción con evidencia suficiente.
1,2122,datascience,datascience,cloud,True,1.0435714273521657,-0.6905595354166735,1.7341309627688393,42,422,464,aceptada,Predicción con evidencia suficiente.
1,773,frontend,frontend,cloud,True,0.379717183799542,-0.6828180013923401,1.062535185191882,26,351,377,aceptada,Predicción con evidencia suficiente.
1,52,backend,backend,cloud,True,0.7248836662359807,-0.827764016025368,1.5526476822613486,24,371,395,aceptada,Predicción con evidencia suficiente.
1,2494,backend,backend,frontend,True,0.27027221788757794,-0.3727847491167032,0.6430569670042812,38,294,332,revision,Margen de decisión reducido.
1,652,cloud,cloud,frontend,True,0.34500981768830574,-0.3193717782670435,0.6643815959553492,14,158,172,revision,Cobertura reducida de características.
1,140,datascience,datascience,cloud,True,-0.3191241454546391,-0.4376780989822717,0.11855395352763265,36,326,362,revision,Margen de decisión reducido.
1,409,frontend,frontend,cloud,True,-0.27891867161389644,-0.4504102592435116,0.17149158762961514,18,130,148,revision,Margen de decisión reducido.
1,2878,frontend,frontend,datascience,True,1.1944698246129808,-0.6669936644659947,1.8614634890789756,18,322,340,aceptada,Predicción con evidencia suficiente.
1,794,datascience,datascience,frontend,True,2.021875416002802,-1.3799561956690396,3.4018316116718417,19,214,233,aceptada,Predicción con evidencia suficiente.
1,1886,cloud,cloud,backend,True,0.7666905452661251,-0.7557862343994443,1.5224767796655694,33,310,343,aceptada,Predicción con evidencia suficiente.
1,1357,backend,backend,frontend,True,-0.24994840321588557,-0.6648189516529364,0.4148705484370508,21,376,397,revision,Margen de decisión reducido.
1,1239,frontend,frontend,backend,True,0.5385672086911764,-0.49092598329145465,1.0294931919826311,27,280,307,aceptada,Predicción con evidencia suficiente.
1,2354,frontend,backend,frontend,False,-0.31640733056072357,-0.41069070035390054,0.09428336979317697,15,168,183,revision,Margen de decisión reducido.
1,1364,backend,backend,cloud,True,0.9588275364646482,-0.5678866043888641,1.5267141408535123,33,316,349,aceptada,Predicción con evidencia suficiente.
1,1593,backend,frontend,datascience,False,-0.15697299128128522,-0.47064143988123297,0.31366844859994775,33,397,430,revision,Margen de decisión reducido.
1,1553,cloud,cloud,datascience,True,0.9337110624473556,-0.9185547475610077,1.8522658100083633,28,342,370,aceptada,Predicción con evidencia suficiente.
1,2488,cloud,cloud,frontend,True,1.0199913107530554,-0.9463834783234285,1.9663747890764838,27,156,183,aceptada,Predicción con evidencia suficiente.
1,4158,backend,backend,datascience,True,1.8765029939206066,-1.346860362916316,3.2233633568369227,34,428,462,aceptada,Predicción con evidencia suficiente.
1,66,cloud,cloud,backend,True,2.451065477632176,-1.5679456430540784,4.019011120686255,16,217,233,aceptada,Predicción con evidencia suficiente.
1,749,backend,backend,frontend,True,1.633906899898038,-0.97876916669768,2.612676066595718,28,288,316,aceptada,Predicción con evidencia suficiente.
1,644,cloud,cloud,frontend,True,1.5309038264303325,-0.9614935410586107,2.4923973674889432,23,276,299,aceptada,Predicción con evidencia suficiente.
1,4316,datascience,datascience,frontend,True,1.5317264026760142,-1.0046827345645075,2.536409137240522,25,272,297,aceptada,Predicción con evidencia suficiente.
1,4212,datascience,frontend,datascience,False,0.944320998966746,-0.6873161675623588,1.6316371665291047,19,315,334,aceptada,Predicción con evidencia suficiente.
1,3657,backend,backend,cloud,True,1.498472909375796,-0.9610007119932225,2.4594736213690185,21,333,354,aceptada,Predicción con evidencia suficiente.
1,41,backend,backend,datascience,True,0.12784333917364754,-0.1321888653393829,0.26003220451303044,27,324,351,revision,Margen de decisión reducido.
1,488,frontend,frontend,backend,True,-0.018647326437890244,-0.3923678401767153,0.37372051373882503,34,356,390,revision,Margen de decisión reducido.
1,2806,frontend,backend,cloud,False,0.18404298498637195,-0.6390888823290691,0.8231318673154411,18,215,233,aceptada,Predicción con evidencia suficiente.
1,2039,backend,backend,frontend,True,-0.35931475485814385,-0.4553289915885854,0.09601423673044157,29,187,216,revision,Margen de decisión reducido.
1,3504,datascience,datascience,backend,True,1.2217376498238615,-1.2292478405762606,2.450985490400122,44,337,381,aceptada,Predicción con evidencia suficiente.
1,1091,datascience,datascience,cloud,True,0.4459641783505476,-0.7602055170590895,1.206169695409637,19,224,243,aceptada,Predicción con evidencia suficiente.
1,1754,frontend,frontend,cloud,True,1.1025216666781121,-1.1793738479898062,2.2818955146679185,24,166,190,aceptada,Predicción con evidencia suficiente.
1,1246,frontend,frontend,cloud,True,1.6440262618779453,-1.4285945460415934,3.072620807919539,13,134,147,revision,Cobertura reducida de características.
1,1425,cloud,cloud,frontend,True,1.7571170352261887,-1.184247612464343,2.9413646476905315,20,274,294,aceptada,Predicción con evidencia suficiente.
1,379,cloud,backend,datascience,False,-0.0032618510410092894,-0.11262785047144941,0.10936599943044012,30,332,362,revision,Margen de decisión reducido.
1,1944,datascience,datascience,frontend,True,1.7865685212068612,-1.4242155799546576,3.2107841011615186,26,202,228,aceptada,Predicción con evidencia suficiente.
1,3668,cloud,cloud,frontend,True,1.293407959418074,-1.387418338657987,2.6808262980760613,31,255,286,aceptada,Predicción con evidencia suficiente.
